cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
247,Amend setbacks and parking requirements across districts,"Procedural and substantive ordinance amendments updating building setbacks, parking proximity, and height/bulk standards across multiple districts (Apartment-Tourist District, AB Professional Office District, Residential A/B, and B).","['setbacks', 'parking', 'building_height', 'ordinance amendment', 'Apartment-Tourist District', 'AB Professional Office District', 'Residential A District', 'Residential B District', 'B District']",146,11.950244619533933,openai:gpt-5-nano,fe5bf0c3a43170e5b40c82b82d260d0aa42401de4932539544fdb91b68228137,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
248,Public hearing notices for ZHB variance and interpretation cases,"Notices of hearings by zoning boards to consider variances and interpretations of zoning provisions, frequently citing specific lot, setback, width, and sign adjustments across multiple townships.","['public hearing', 'variance', 'interpretation', 'ZHB', 'front yard setback', 'lot width', 'sign', 'zoning ordinance', 'Lower Moreland', 'Horsham']",64,3.821923733091898,openai:gpt-5-nano,02ab237d53eeede8ce74e0eb37f41f7f18214658749b08955841084e4d580372,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
249,"Amendments to district regulations, use permits, and site plans","A mix of ordinance amendments affecting building height, setbacks, permitted/conditional uses, and site plan/use-permit processes across multiple districts (R-S, C-O, U, etc.).","['amendments', 'building height', 'setbacks', 'permitted uses', 'conditional uses', 'site plan', 'site development', 'use permit', 'districts', 'Planning Commission', 'ordinance']",48,2.6668639655165434,openai:gpt-5-nano,981921c7bb6b2fbd18f6fd02a89b632b30accc84f141bb386a43356a1dd7974b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
25,Public hearing on rezoning and district boundary changes,"Notices announcing public hearings to amend zoning district classifications and to change boundaries on the zoning map, including rezoning of parcels from GR to C.","['rezoning', 'zoning map', 'district boundaries', 'public hearing', 'amendment', 'GR', 'Commercial District', 'Lot 11, Block 222-A, 2407 Lamar Ave']",256,39.658866133866155,openai:gpt-5-nano,d125ad29cfdb3c6f09e6e0ef62c64c0310114e3fd868b0de2ff35aaa10871fe5,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
250,Public hearing notices for variances and nonconforming use expansions,"Procedural zoning notices announcing hearings on variances and special exceptions, and amendments to zoning text and sign-area rules.","['public notice', 'variance', 'special exception', 'zoning hearing', 'amendment', 'temporary sign', 'nonconforming use', 'zoning ordinance', 'districts', 'application', 'notice of hearing', 'zoning board']",37,3.7518943474825823,openai:gpt-5-nano,c2b56f861332fb11f5e133399a577df45974e0cdfa62e95551a486b1345c7c75,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
251,Variance hearing for impervious surface and yard setbacks,Procedural variance review before a zoning board to allow deck construction with impervious surface and yard setbacks in residential districts (R-1/R-3).,"['variance', 'impervious surface', 'front yard setback', 'side yard setback', 'deck construction', 'R-1', 'R-3', 'zoning hearing board']",1242,85.72948643828556,openai:gpt-5-nano,bc2cb35c9d0d64e7946888c6d42f029c5442ea3bbdba1ddfd77811baf2befffb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
252,Adoption of multi-district zoning classifications and floodplain rules,"A set of newspaper excerpts describing the creation and adoption of multiple zoning districts (e.g., R-1, Residential-1/2, B-C, F-C, Central Industrial) and floodplain restrictions, including minimum lot sizes, with planning commissions and councils driving the action.","['zoning classifications', 'district designations', 'floodplain zoning', 'minimum lot area', 'R-1', 'planning commission', 'city council', 'county commission', 'adoption of ordinance', 'proposed zoning ordinance']",39,5.036602037453429,openai:gpt-5-nano,8fc4ca099e99f55785fd2874e0c13ff40056bad3b25633678fc64c5cbd20a9c7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
253,Permitted uses and setback rules in A-1 agricultural district,"Zoning text specifying which uses are allowed in the A-1 agricultural district and mandating minimum front setbacks for principal buildings, illustrating district-based use regulation.","['A-1 District', 'agricultural district', 'permitted uses', 'setback', 'minimum setback', 'one-family dwellings', 'schools', 'churches', 'parks', 'recreational areas', 'agriculture']",30,1.5479996751926324,openai:gpt-5-nano,06425580ea7d3eea461bff50fb1ffeeff9dcea9067cdef796a6e9b2499530f91,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
254,Building permit enforcement with variances and planning-board appeals,"Procedural and substantive rules governing how a town administers construction permits, enforces ordinance compliance, and handles variance petitions and appeals to the planning board.","['building permit', 'variance', 'appeal', 'planning board', 'ordinance enforcement', 'administration', 'petition', 'notice', 'compliance']",168,20.97253163503162,openai:gpt-5-nano,7fbc5199c742566e38cbb68f063fd99b76f667888ca0233a2a1dbea1ff696025,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
255,Public hearing notices by planning and zoning boards,A set of legal notices announcing planning and zoning board hearings and related actions in local jurisdictions.,"['planning board', 'zoning board of appeals', 'public hearing', 'notice', 'publication', 'legal notices']",178,19.257039688435007,openai:gpt-5-nano,14bcecf0f1be96426643c00c178ea476dc5c7bfc9866afb3e8abde7c5e274a6e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
256,Conforming clauses to proposed ordinance and appeals actions,"Procedural notes on conformity provisions in a proposed municipal ordinance, appeals/variance discussion, and a related permit grant.","['conforming clauses', 'proposed ordinance', 'appeals', 'variance', 'permit', 'lunch wagon', 'municipal planning']",78,8.968154068154066,openai:gpt-5-nano,93c8c39c9a0147975328a6b9e93315302d0b94aa11b406af638247f3a93a7c1f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
257,School board resolutions and property disposition actions,"Records of school district board meetings detailing minutes approvals, financial actions, resolutions, and procedures for surplus land and related budgeting decisions.","['board meeting', 'school district', 'resolution', 'budget', 'surplus land', 'land sale', 'minutes', 'financial report', 'payroll', 'bills', 'architect', 'bids']",66,3.6477286559329904,openai:gpt-5-nano,935ae908c0472688e2e80c02055724a03bd3f6ab1a8c5d58e175422865058664,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
258,City budget allocations and fund disbursements,"Municipal financial excerpts showing receipts, fund balances, disbursements, and public-notice documents related to budgeting and appropriation (non-zoning content).","['budget', 'finance', 'general fund', 'receipts', 'disbursements', 'transfers', 'fund balance', 'public notice', 'appropriation']",126,6.950779482788892,openai:gpt-5-nano,f722263831035d5ebcf09a2230defeb8781b2372bc95706cbfdf66e1ef5b1f72,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
259,Municipal budgeting and public meeting notices,"Administrative records of city expenditures, payroll, and notices for upcoming meetings; governance rather than land-use regulation.","['budget', 'payroll', 'expenses', 'council meetings', 'board meetings', 'public notices', 'administration', 'finance']",313,16.746224705912507,openai:gpt-5-nano,799d2ce7a8db8050e65f0219bf1138fd57fb358dcb77d830caadd5b175aea14f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
26,Rezoning approvals and zoning map amendments,"Legal notices and ordinances amending the zoning ordinance and map, changing district classifications (notably to R-1.8 and R-2.2) and related provisions, with public hearing notices and severability provisions.","['Duncanville', 'rezoning', 'zoning map', 'R-1.8', 'R-2.2', 'I-1', 'C-2', 'amendment', 'notice', 'ordinance']",49,9.5,openai:gpt-5-nano,1da269755c4460d74303d20c9fef706808611555717ee0c1957ade2f6a1d102a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
260,Appeals and variances for garage construction,"Procedural notices involving zoning board of appeals hearings on variances and related uses for garage construction, with ancillary non-zoning notices from Fitchburg and Lunenburg.","['variance', 'appeal', 'public hearing', 'garage construction', 'Zoning Board of Appeals', 'Fitchburg', '134 Parker Street', 'R-35 district', 'R-40 district', 'public notice']",33,1.8694423223834982,openai:gpt-5-nano,5c4a45fd234f3e4ae1849ae3d76c73c87192175c257a5b3ce03effe30c99788c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
261,Variance hearing notices for residential setbacks,"Procedural notices and hearings for variances to allow adjustments to setback requirements in residential zones, including multiple Board of Appeals hearings.","['variance', 'setbacks', 'public hearings', 'board of appeals', 'residential zoning']",96,10.638239538239539,openai:gpt-5-nano,5e5be021e91d73a09b1a55f63847d9308910c3bfd00a1f8a1f54a65983498ac8,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
262,Obituaries and unrelated public notices,A mix of obituary reports and public/legal notices; no zoning or land-use regulation content dominates.,"['obituaries', 'legal notices', 'public notices', 'local news', 'obituary notices']",46,3.5469017094017077,openai:gpt-5-nano,e8f7a8ce2727454333ea36b4abe298f950074ac87f1603e97456019738bcbc76,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
263,"Zoning text amendments: setbacks, heights, wetlands, and districts","Procedural and substantive amendments to zoning ordinance text, including new definitions (building height, side and rear yard setbacks), wetlands district definitions, creation of Recreation-Conservation-Agriculture districts, and earth-removal permit provisions with Board of Adjustment involvement.","['amendment', 'text amendment', 'setbacks', 'height', 'wetland_district', 'districts', 'permitted_uses', 'earth_removal', 'Board_of_Adjustment', 'special_permit', 'minimum_lot_size']",120,11.109770784770769,openai:gpt-5-nano,4e927ca5d225031ec48c81d8fd1bb6a27a2425f018feb8fd20e3b6b07a3c706a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
264,Principal permitted uses for district in zoning code use table,"Enumeration of uses allowed by-right in a zoning district as part of the zoning code, with specific prohibitions/limitations (e.g., business incubator or coworking space).","['principal permitted uses', 'district use table', 'zoning code', 'incubator coworking space limitations', 'restricted retail', 'no manufacturing', 'no personal care services', 'odor and noise limits', 'Section 19.24.020']",96,5.863940798206447,openai:gpt-5-nano,b769120d6072c2152a6dd076b73f3bacfe58bfd1906f9912a6300bc904987e30,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
265,"Setbacks, yard requirements, and height standards across districts","Regulatory text detailing front/side/rear yard setbacks, height limits, and area/parking rules across commercial and industrial districts (C-2, M-1, etc.).","['setbacks', 'front yard', 'rear yard', 'side yard', 'height', 'parking', 'lot_coverage', 'C-2', 'M-1', 'industrial', 'commercial']",37,1.8251043295083542,openai:gpt-5-nano,ab4a34de2c4be7908a7e5b4cff4aeb518abf81742bb161101fc958a95922e218,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
266,Village zoning officer appointment and ordinances approved,Public notices and actions in the village involving appointment of a zoning officer and approval of zoning ordinances.,"['zoning officer', 'ordinances', 'adoption', 'village', 'Fredonia', 'planning']",45,5.718109668109662,openai:gpt-5-nano,2eb81d142f33247144d2db83ece51d53d4368c2c60849d2f8bd91e1aca43bc90,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
267,Non-zoning legal notices and community announcements,"A miscellaneous cluster containing non-zoning government notices, school board matters, and other local administrative announcements.","['legal notices', 'public notices', 'school board', 'municipal affairs', 'appointments', 'budgets', 'contracts']",40,4.809815184815187,openai:gpt-5-nano,2b3b6d95d5ba81444e50a64e1bb0ca2c96d3b6f4497cb747a90ce7543db3bcdf,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
268,Public hearing to amend minimum lot size and backland rules,"Amendments to zoning text establishing minimum lot area and frontage, backland single-dwelling provisions, and mobile-home siting, with hearings and a town vote.","['minimum lot size', 'frontage', 'backland use', 'mobile home parks', 'public hearing', 'Town Meeting', 'Planning Board', 'amendments', 'zoning text']",236,27.68459628606688,openai:gpt-5-nano,f7f67333c3e82d55da71aa91a6a9b3c247db5250bcb9fbb0925e9c2b55a2a921,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
269,"District regulations: parking, height limits, and use rules","Collection of district-based regulatory provisions detailing uses, dimensional standards (parking, height, lot area/width, setbacks, yard requirements, lot coverage), and related signage, plus procedural notices for public hearings across CB, C-2, R2 and other districts.","['parking', 'height limits', 'lot area per dwelling unit', 'lot width', 'setbacks', 'yards', 'lot_coverage', 'dwelling_units', 'signs', 'permitted_uses', 'CB district', 'C-2 district', 'R2 district', 'D1 district', 'public hearing']",87,4.813828688708254,openai:gpt-5-nano,78e16c0639d417b863b91529212121b36a32a09adc6c86b3f2da0d05ff960728,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
27,Rezoning by map amendment for annexed area classifications,"Ordinances that amend the zoning map to incorporate annexed areas, reclassifying land into district categories (e.g., A Residence Use District, Commercial Use District) and establishing the change via public hearings and adoption.","['rezoning', 'zoning map', 'annexation', 'amendment', 'district boundaries', 'A Residence Use District', 'Commercial Use District', 'Local Commercial Zone', 'public hearing', 'Ordinance', 'map change']",33,3.3003428717824996,openai:gpt-5-nano,44cab7762c92d7d92011d8b737fc428b6376b0fed4f752a673c3a21223db9329,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
270,"Residential District Regulations: Setbacks, Height, and Lot Size","A collection of historical residential zoning provisions detailing yard setbacks, building heights, and minimum lot sizes across multiple districts (R-3, R-5000, R-1, and related districts).","['setbacks', 'front yard', 'rear yard', 'side yard', 'building_height', 'lot_area', 'lot_width', 'minimum_building_site_areas', 'R-3', 'R-5000', 'R-1', 'Residence-Business', 'C-N', 'C-T']",84,5.251445784791648,openai:gpt-5-nano,9afe0d49ef6742c7d1e8bc72581482dd845776d1c747880421a1a5a14fe2d921,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
271,Residential yard setback and depth standards by district,"Regulatory provisions specifying minimum yard depths and setbacks for residential lots, including front/rear/side yard requirements, corner-lot rules, multi-story adjustments, and average-front-yard provisions across districts.","['setbacks', 'front yard', 'rear yard', 'side yard', 'corner lot', 'yard depth', 'frontage', 'multi-story adjustment', 'driveway separation', 'lot width', 'distance between buildings', 'average front yard depth']",119,7.812696601737496,openai:gpt-5-nano,b44e97428807976613e7e11cf7bcabe08a8406b5b2ffdecb27a0b95ff7a13daa,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
272,"Garden Apartment Zone density, site area, and parking standards","A collection of Garden Apartment Zone provisions setting substantive zoning standards: minimum site area, density limits, height, parking requirements, setbacks, and related dimensional controls drawn from mid-20th-century city ordinances.","['GA Garden Apartment Zone', 'Garden Apartment Zone', 'density', 'dwelling units', 'parking', 'site area', 'height', 'setbacks', 'lot area coverage', 'recreation/open space']",60,4.8670840403363425,openai:gpt-5-nano,9d8e90f35a34a411e7b5e578c2da941fd4e72695f652f08f73d5b9f499cadb6d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
273,Amend district map to reclassify lots from Light Industrial to Heavy Industrial,"Mixed cluster containing a city ordinance amending the district map to reclassify a block from light to heavy industrial, plus unrelated news items.","['district map', 'Light Industrial District', 'Heavy Industrial District', 'Lots 1-21', 'Hutchinson', 'reclassification', 'ordinance amendment']",165,11.505333743315813,openai:gpt-5-nano,9b15eabebdd1f51187413c0b36c94de2f25f278d601798a867b4d7b930f4429b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
274,Non-zoning community notices and personnel news,"A mixed collection of local notices, military updates, employment ads, and social briefs with no zoning or land-use content.","['military', 'employment', 'classifieds', 'local notices', 'community briefs', 'obituaries', 'appointments', 'public notices', 'personal announcements']",32,3.6898712398712417,openai:gpt-5-nano,1bb8c613f658fa7fa3e2bbc16704a71816d0b21be1aac9e470006269b2f22202,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
275,Adoption of Planned Residential Development ordinance with density limits,"Procedural cluster focused on enacting a Planned Residential Development ordinance that governs unit density, housing mix, and required open space/school-site provisions.","['PRD', 'planned residential development', 'density', 'dwelling_units', 'open_space', 'school_site', 'adoption', 'ordinance', 'housing_mix', 'county_supervisors']",557,59.78117598784713,openai:gpt-5-nano,b73b77d091ec7b34548148901051d15cc5a06ff25d47a1495f5765d01efd2091,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
276,Public hearing notice to rezone parcel and amend zoning map,"Procedural zoning action notices in a newspaper: a city council hearing to rezone a described parcel via a zoning ordinance amendment, with statutory notice; cluster also includes broader non-zoning articles.","['rezoning', 'public hearing', 'zoning ordinance', 'zoning map', 'parcel', 'Lots 6-9', 'Federhens Addition', 'city council', 'notice', 'hearing', 'state statutes']",34,4.26809163059163,openai:gpt-5-nano,00e0d501d27fff093b99a1152925c127833bb560f3984f60a946502bce8ba329,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
277,Rezoning map changes and text amendments in local zoning codes,"Cluster of notices and ordinances showing district boundary changes via rezoning map amendments and textual amendments to the zoning code, typically enacted by city council.","['rezoning', 'zoning map', 'text amendment', 'zoning ordinance amendment', 'district change', 'city council', 'planning commission']",606,35.68486638300774,openai:gpt-5-nano,47db33fc9f3563a68757cbd39d429ae1ad38c370a216e411189b18eee0e1d8f5,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
278,Rezoning map change and trailer camp licensing ordinances,Cluster includes a zoning map amendment changing a district to Multiple Residence and a separate ordinance regulating trailer and tourist camps with licensing requirements.,"['rezoning', 'zoning map change', 'Multiple Residence District', 'Two Family Residence District', 'trailer camps', 'licensing', 'public notice', 'planning commission', 'city council', 'zoning ordinance', 'land use regulation']",34,3.5136095386095394,openai:gpt-5-nano,f861768560ab9392d766678393d1f06db90a56bd3e1bb1070104002be8a94ada,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
279,Public bidding notices for sewer and water projects,"Procurement notices announcing sealed bids for construction work on sanitary sewer extensions and water mains. Includes bid deadlines, where contract documents can be inspected, and statements about bid responsiveness and award practice. Not zoning content.","['bidding', 'sewer', 'water main', 'public notice', 'village board', 'contract documents', 'sealed bids', 'lowest responsible bidder']",31,1.6941514325028257,openai:gpt-5-nano,abef69207ea71dc297303fb06c8f9c83d4bfcce470d64d59847d50d0e0aa62e8,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
28,Publication of legal notices in newspapers,"Cluster of newspaper legal/public notices and announcements published as official communications, not related to zoning actions.","['legal notice', 'public notice', 'newspaper', 'official announcement', 'notice']",35,2.724378310970741,openai:gpt-5-nano,0b2039ad9e608ddc040da6d419b63e95c4a5aed349695943b3ff0816490e4425,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
280,Public hearing notices to amend zoning map and district classifications,"Series of city notices and ordinances describing amendments to the zoning code, including map/ Boundary changes for districts, reclassification of parcels, and annexation provisions.","['zoning amendment', 'rezoning', 'zoning map', 'district boundary', 'annexation', 'public hearing', 'ordinance', 'Light Industrial District', 'Heavy Industrial District', 'Shopping Center District', 'Single-Family Dwelling District', 'Commercial District']",36,5.637806637806638,openai:gpt-5-nano,04a06978fd98bc1c515cf9f101d218b92114aa44da8186fdbc1b536607473313,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
281,Rezoning map changes to PUD and other districts,"Cluster of city ordinances and notices that reclassify parcels by amending the district map, primarily to Planned Unit Development districts and related zone changes, with associated public hearings and ordinances.","['rezoning', 'district map amendment', 'planned unit development', 'R-PUD-2', 'R-1B', 'C-PUD 2', 'C-2', 'public hearing']",32,2.290379722876304,openai:gpt-5-nano,14ef7d9ed277277a945c828764ff2fa4f56dcf9acc69fe7f986ddcd99129165d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
282,Rezoning actions and ordinance amendments affecting district uses,"A mix of notices and actions involving district reclassifications, mobile-home provisions in specific districts, and amendments to zoning ordinances and paving districts, with petitions referred to planning entities.","['rezoning', 'ordinance amendment', 'mobile homes', 'Agricultural Districts', 'OR-1 Office-Residential District', 'Planning & Zoning', 'Paving District', 'district classifications']",40,2.2012764123748103,openai:gpt-5-nano,fd4d30c226c50fe4deb00678abc0a25e9bab2cf39354f28f0fc944c05eb011bf,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
283,County Board Consent Resolutions and Public Hearings,"Administrative actions by the county board: approving consent agenda resolutions, setting public hearings, authorizing contracts and intergovernmental agreements, and related minutes.","['consent agenda', 'public hearing', 'property sale', 'resolution', 'intergovernmental agreement', 'change orders', 'fund transfers', 'minutes', 'board action', 'copier lease', 'road STOP regulations', 'county commission']",74,4.568746514736216,openai:gpt-5-nano,e750202a75bf7460451f3d46cccf3e22f7be0ca375b09bb088bc4d52a71aa3c7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
284,Rezoning of parcel from R-1 to R-2 by ordinance,"Procedural rezoning action changing a city zoning district from R-1 to R-2, involving a petition, planning commission input, and city council adoption of an ordinance.","['rezoning', 'R-1', 'R-2', 'planning commission', 'city council', 'ordinance', 'zoning map', 'change of zone', 'districts']",109,7.501087789793536,openai:gpt-5-nano,4cb73d2ba94fa4302390ea0dbf43912ce0b943cc15ee757102cce2a71bd332ce,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
285,Public court notice by publication for guardianship and parental rights actions,"Non-zoning legal notices in newspapers announcing court actions such as guardianship determinations and termination of parental rights, issued as orders of publication with hearing dates.","['court notice', 'order of publication', 'guardianship', 'termination of parental rights', 'juvenile court', 'notice to appear', 'hearing date', 'newspaper publication', 'petition', 'child in need of assistance', 'Linn County', 'Iowa']",37,2.4778517872528756,openai:gpt-5-nano,396e4a68618822103c64b6ba6438a2918894622f03c1873c07ae4dc01c1952d5,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
286,Foreclosure petitions and mortgage lien notices,"Newspaper notices announcing foreclosure petitions, court judgments in rem, and related mortgage liens on described real estate.","['foreclosure', 'petition', 'notice', 'mortgage', 'lien', 'judgment', 'rem', 'sheriff', 'sale', 'court', 'described property']",217,13.64739983212271,openai:gpt-5-nano,9ea6d6c2a76861b34f28e5eddd495edffa41c302d12e03c6c2691297271f74a3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
287,Amend zoning map to create hospital-medical district,"Official notices of zoning ordinance amendments and district creation, including establishment of Hospital-Medical District, changes to permitted uses, height and parking, and notices of public hearings; includes rezoning actions affecting multiple districts.","['zoning amendment', 'hospital-medical district', 'rezoning', 'public hearing', 'zoning map', 'ordinance amendment', 'Multiple Residence District', 'Two-Family Residence District', 'Single Family Residence District', 'C-1 Conservancy District', 'R-2 Single Family Residential District', 'B-2 Business District']",100,7.956449315243998,openai:gpt-5-nano,3fa3691eb06ee54c0815c5c1cc4783bf99551330f90650ba828236600e8c07f5,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
288,Amendment establishing fire zones and front-yard setbacks,"City code amendments create Fire Zones within the municipality and revise yard and front-yard setback rules, including building permit requirements and new code sections.","['fire zones', 'front-yard setbacks', 'yard regulations', 'building permits', 'municipal code', 'Chapter 42', 'front yard projection', 'porch limitations', 'side yard setbacks', 'amendment']",41,7.760750360750362,openai:gpt-5-nano,aa0210825455a1cda9f2b7a3ff3415bcbda84ec96b7b5b1e5589ec8fd1892134,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
289,Master Plan Amendment and District Map Change,"Cluster centers on amending the municipal master plan and adjusting zoning district designations on the map, with explicit references to district tokens and district classifications.","['master plan', 'district map', 'district tokens', 'ordinance', 'amendment', 'zoning districts', 'public notices']",30,3.2642685816598855,openai:gpt-5-nano,3cb1790c922711c757b3c0c55649bbb699e5f062c867790fa8ea8776406bcd8a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
29,Public notices for rezoning and ordinance amendments affecting lots and yards,"A mixed set of excerpts including rezoning actions (R-2 to B-3), amendments to setback/yard/lot-area provisions, ordinance references, and public hearing notices, plus a historic note on corner-lot subdivision rules and a non-zoning utility regulation excerpt.","['rezoning', 'ordinance amendments', 'public hearing', 'front yard', 'lot width', 'yard requirements', 'lot area', 'corner-lot subdivision', 'R-2', 'B-3', 'General Business District', 'One Family Residential District']",37,2.608155569920276,openai:gpt-5-nano,7505a9f132ad1fd6965a62a8ba978d5533c37e6d168a91c3d90098c3ec397075,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
290,Ordinance amending zoning map to reclassify industrial parcels,City council enacts a map amendment to reclassify parcels from heavy industrial (H-1) to light industrial (L-1) via ordinance No. 32-75.,"['rezoning', 'zoning map amendment', 'industrial district', 'H-1', 'L-1', 'ordinance', 'city council', 'zoning map']",77,7.326602114240086,openai:gpt-5-nano,3e0733bd8d3fd36dd3320ab911aa6972680ca2525bf282e3b7e4dfc2844db051,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
291,Adoption of new zoning system replacing 1956 plan,"Procedural move to replace the prior zoning framework with a new zoning system and district structure in Benton Harbor, pending approval.","['Benton Harbor', 'zoning system', '1956 plan', 'districts', 'approval', 'adoption']",147,15.255756764305504,openai:gpt-5-nano,8b0fec035dbd8bdee31363f6d1efd4354bcbcb8504a8e4dc36f093a8da4d8180,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
